review_id,review,rating,sentiment,label_source,prediction_confidence,needs_human_review,split_role,is_autotag,store_name,store_address,review_time,days_ago,review_clean,rating_num,reviewer_id,review_processed
31866,"Good service, polite associates",4,Positive,model_pseudo_label,0.5951876784814242,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,"Good service, polite associates",4,31866,good service polite associates
31867,Ice cream machine doww to early?,2,Negative,model_pseudo_label,0.6200316528328071,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Ice cream machine doww to early?,2,31867,ice cream machine doww early
31868,They messed up my odder,2,Negative,model_pseudo_label,0.5183113417760938,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,They messed up my odder,2,31868,they messed odder
31869,Ok but need work,3,Neutral,model_pseudo_label,0.6676427379113802,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Ok but need work,3,31869,but need work
31870,Very good customer service!!!,5,Positive,model_pseudo_label,0.5890961657628146,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Very good customer service!!!,5,31870,very good customer service
31871,It's family and kids friendly,4,Positive,model_pseudo_label,0.9198834556792604,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,It's family and kids friendly,4,31871,family and kids friendly
31872,Fast and fresh every time,4,Positive,model_pseudo_label,0.7005416001280207,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Fast and fresh every time,4,31872,fast and fresh every time
31873,I love their coffee,5,Positive,model_pseudo_label,0.759098485594609,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,I love their coffee,5,31873,love their coffee
31874,Good fast service.,4,Positive,model_pseudo_label,0.8791496211383073,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Good fast service.,4,31874,good fast service
31875,The food was hard and cold,2,Negative,model_pseudo_label,0.7874341775571547,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,The food was hard and cold,2,31875,the food was hard and cold
31876,"Dirty, slow, and ghetto",2,Negative,model_pseudo_label,0.8466614920149013,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,"Dirty, slow, and ghetto",2,31876,dirty slow and ghetto
31877,In and out perfect service,5,Positive,model_pseudo_label,0.6043091709067528,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,In and out perfect service,5,31877,and out perfect service
31878,Needs major improvements all around,1,Neutral,model_pseudo_label,0.5121442934124668,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Needs major improvements all around,1,31878,needs major improvements all around
31879,Got our order wrong,1,Neutral,model_pseudo_label,0.4754656120838749,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Got our order wrong,1,31879,got our order wrong
31880,Cheap only reason to go lol,2,Positive,model_pseudo_label,0.548612903670503,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Cheap only reason to go lol,2,31880,cheap only reason lol
31881,Subpar customer service and meal craftsmanship.,2,Negative,model_pseudo_label,0.5562838761349648,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Subpar customer service and meal craftsmanship.,2,31881,subpar customer service and meal craftsmanship
31882,Dirty place bad service...,1,Negative,model_pseudo_label,0.885263047300164,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Dirty place bad service...,1,31882,dirty place bad service
31883,Food order was incorrect twice,2,Negative,model_pseudo_label,0.567134412616025,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Food order was incorrect twice,2,31883,food order was incorrect twice
31886,Great sweet tea,4,Positive,model_pseudo_label,0.5238584071858178,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Great sweet tea,4,31886,great sweet tea
31887,My express place going to work,4,Negative,model_pseudo_label,0.4872788448857341,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,My express place going to work,4,31887,express place going work
31888,Very good food,3,Neutral,model_pseudo_label,0.3931577459453063,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Very good food,3,31888,very good food
31889,Quick pick up with kids.,3,Positive,model_pseudo_label,0.9208252744199972,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Quick pick up with kids.,3,31889,quick pick with kids
31890,Good for quick food.,4,Positive,model_pseudo_label,0.9336818057801276,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Good for quick food.,4,31890,good for quick food
31891,Usually long drive thru line,3,Negative,model_pseudo_label,0.7475416703789568,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Usually long drive thru line,3,31891,usually long drive thru line
31892,The service is horrible at this location,1,Negative,model_pseudo_label,0.7771896643324211,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,The service is horrible at this location,1,31892,the service horrible this
31893,I'm just tired of the food,3,Negative,model_pseudo_label,0.5338044730693433,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,I'm just tired of the food,3,31893,just tired the food
31895,I didn't eat there,5,Neutral,model_pseudo_label,0.7979347998323716,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,I didn't eat there,5,31895,did not eat there
31896,Fresh food all the time.,5,Positive,model_pseudo_label,0.4608776718052801,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Fresh food all the time.,5,31896,fresh food all the time
31898,Great place delicious,5,Positive,model_pseudo_label,0.968247231821878,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Great place delicious,5,31898,great place delicious
31899,Who hasn't gone here?!,5,Neutral,model_pseudo_label,0.5848814576764203,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Who hasn't gone here?!,5,31899,who has not gone here
31900,Friendly staff!,5,Positive,model_pseudo_label,0.8520092397854981,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Friendly staff!,5,31900,friendly staff
31902,I work here,5,Negative,model_pseudo_label,0.3704302189199209,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",11 months ago,330.0,I work here,5,31902,work here
31903,Ice cream machine was broke.,3,Negative,model_pseudo_label,0.6275687009377844,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Ice cream machine was broke.,3,31903,ice cream machine was broke
31904,Fries always fresh!,5,Positive,model_pseudo_label,0.5573362936315697,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Fries always fresh!,5,31904,fries always fresh
31905,Love the zoo look at this McDonald's,5,Neutral,model_pseudo_label,0.5566248351937889,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Love the zoo look at this McDonald's,5,31905,love the zoo look this
31908,The food was dry and cold,2,Negative,model_pseudo_label,0.8281048642245357,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,The food was dry and cold,2,31908,the food was dry and cold
31909,customers service need improvements,2,Negative,model_pseudo_label,0.5436261927202459,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,customers service need improvements,2,31909,customers service need improvements
31910,Fast and friendly service!,5,Positive,model_pseudo_label,0.914316673910648,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Fast and friendly service!,5,31910,fast and friendly service
31911,Slow but good,3,Neutral,model_pseudo_label,0.4361735918348132,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Slow but good,3,31911,slow but good
31912,The best french fries,1,Positive,model_pseudo_label,0.5675047046858818,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,The best french fries,1,31912,the best french fries
31913,Clean and good food,4,Positive,model_pseudo_label,0.6138034748534001,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Clean and good food,4,31913,clean and good food
31915,Never have a roblem here.,5,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Never have a roblem here.,5,31915,never have roblem here
31916,Good Customer Service,5,Positive,model_pseudo_label,0.5890961657628146,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Good Customer Service,5,31916,good customer service
31917,Cleanest McDonalds in South Dallas,5,Neutral,model_pseudo_label,0.4607909438121666,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Cleanest McDonalds in South Dallas,5,31917,cleanest south dallas
31920,Good service friendly,4,Positive,model_pseudo_label,0.822782885401587,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Good service friendly,4,31920,good service friendly
31921,The caramel frappuccino was great,3,Positive,model_pseudo_label,0.8221897175479755,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,The caramel frappuccino was great,3,31921,the caramel frappuccino was great
31923,Kids love it,5,Positive,model_pseudo_label,0.9498879402008052,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Kids love it,5,31923,kids love
31924,Bad due to slow service,2,Negative,model_pseudo_label,0.6276219461710472,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Bad due to slow service,2,31924,bad due slow service
31925,Great eating atmosphere,5,Positive,model_pseudo_label,0.7344423144280541,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Great eating atmosphere,5,31925,great eating atmosphere
31926,"Clean, good service",5,Positive,model_pseudo_label,0.6910877413920474,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,"Clean, good service",5,31926,clean good service
31928,Need work on there service!!!,5,Negative,model_pseudo_label,0.4402029211086344,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Need work on there service!!!,5,31928,need work there service
31929,Fast and fresh food.,5,Positive,model_pseudo_label,0.7872033664562782,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Fast and fresh food.,5,31929,fast and fresh food
31930,Nice fast in fresh,4,Positive,model_pseudo_label,0.8974189068773875,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Nice fast in fresh,4,31930,nice fast fresh
31931,Coffee I just love it.,5,Positive,model_pseudo_label,0.6710316670237699,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Coffee I just love it.,5,31931,coffee just love
31932,love love love different menu items,4,Positive,model_pseudo_label,0.6116271925330344,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,love love love different menu items,4,31932,love love love different menu items
31933,Fast and hot.,5,Positive,model_pseudo_label,0.9306825124122086,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Fast and hot.,5,31933,fast and hot
31939,Eat here all the time,5,Neutral,model_pseudo_label,0.6698675413970184,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Eat here all the time,5,31939,eat here all the time
31940,Mostly always good.,4,Positive,model_pseudo_label,0.6421999736475236,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Mostly always good.,4,31940,mostly always good
31941,Only got water,1,Negative,model_pseudo_label,0.5875514237589146,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Only got water,1,31941,only got water
31942,Horrible service in the morning,1,Negative,model_pseudo_label,0.722724151469538,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Horrible service in the morning,1,31942,horrible service the morning
31943,Awesome for my kid,5,Positive,model_pseudo_label,0.4985681849978205,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Awesome for my kid,5,31943,awesome for kid
31944,Ice cream and fresh fries,4,Positive,model_pseudo_label,0.4786904771092877,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Ice cream and fresh fries,4,31944,ice cream and fresh fries
31946,Terrible remodel.,1,Negative,model_pseudo_label,0.793042815680746,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 months ago,180.0,Terrible remodel.,1,31946,terrible remodel
31948,So nice,5,Positive,model_pseudo_label,0.7982202523075179,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,So nice,5,31948,nice
31949,Awful costumer service!,1,Negative,model_pseudo_label,0.5929414078445849,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Awful costumer service!,1,31949,awful costumer service
31950,Happy kid,5,Negative,model_pseudo_label,0.5197981226134873,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Happy kid,5,31950,happy kid
31951,Quick friendly and polite,5,Positive,model_pseudo_label,0.9154858897503054,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Quick friendly and polite,5,31951,quick friendly and polite
31952,Long lines all the time,1,Neutral,model_pseudo_label,0.4930873409373323,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Long lines all the time,1,31952,long lines all the time
31955,It come in clutch late at night,5,Neutral,model_pseudo_label,0.3823797837374376,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,It come in clutch late at night,5,31955,come clutch late night
31956,Over prized,3,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Over prized,3,31956,over prized
31957,Was hot and perfect,5,Positive,model_pseudo_label,0.701245149196436,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Was hot and perfect,5,31957,was hot and perfect
31958,You know,4,Neutral,model_pseudo_label,0.488237229484137,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,You know,4,31958,you know
31961,S. Beckham McDonald's is the best,5,Positive,model_pseudo_label,0.6290868148905402,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,S. Beckham McDonald's is the best,5,31961,beckham the best
31962,Yeah meh.,3,Neutral,model_pseudo_label,0.4615607932065827,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Yeah meh.,3,31962,yeah meh
31963,"Disgusting place, overrun by homeless",1,Negative,model_pseudo_label,0.6499504979989185,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,"Disgusting place, overrun by homeless",1,31963,disgusting place overrun homeless
31964,Laid back get to eat,4,Neutral,model_pseudo_label,0.7431508013345609,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Laid back get to eat,4,31964,laid back get eat
31966,I hate mc Donald's,1,Positive,model_pseudo_label,0.3912038366133978,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,I hate mc Donald's,1,31966,hate donald
31968,Too long of a wait.,3,Negative,model_pseudo_label,0.7179612991339379,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Too long of a wait.,3,31968,too long wait
31969,Very fast,4,Positive,model_pseudo_label,0.9312637308865196,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,Very fast,4,31969,very fast
31970,Good deal,5,Positive,model_pseudo_label,0.3887805824422468,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Good deal,5,31970,good deal
31971,Just ok service,2,Neutral,model_pseudo_label,0.7000318468415452,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Just ok service,2,31971,just service
31972,I work there,5,Negative,model_pseudo_label,0.3704302189199209,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,I work there,5,31972,work there
31973,Always open thank you,5,Neutral,model_pseudo_label,0.6053843257285205,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Always open thank you,5,31973,always open thank you
31974,Fast no waiting,5,Positive,model_pseudo_label,0.7163053795679973,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Fast no waiting,5,31974,fast no waiting
31975,Fast service with a smile,4,Positive,model_pseudo_label,0.8245822691224906,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Fast service with a smile,4,31975,fast service with smile
31977,Ordef is never correct,2,Neutral,model_pseudo_label,0.3768467768421809,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Ordef is never correct,2,31977,ordef never correct
31978,They slow as hell,1,Negative,model_pseudo_label,0.6996209482714472,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,They slow as hell,1,31978,they slow hell
31979,Always love some Mcdonalds,5,Positive,model_pseudo_label,0.7813620132628478,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Always love some Mcdonalds,5,31979,always love some
31980,"Just sad,never ready",1,Negative,model_pseudo_label,0.649367421453811,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,"Just sad,never ready",1,31980,just sad never ready
31981,Its good for mcdonalds!,4,Neutral,model_pseudo_label,0.4960888960050419,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Its good for mcdonalds!,4,31981,its good for
31983,Service was great!,5,Positive,model_pseudo_label,0.8871344286095876,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Service was great!,5,31983,service was great
31986,It's good,5,Positive,model_pseudo_label,0.6421999736475236,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,It's good,5,31986,good
31987,Nice good good services,5,Positive,model_pseudo_label,0.8725713194547455,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Nice good good services,5,31987,nice good good services
31988,Micky D's always on point,4,Neutral,model_pseudo_label,0.6104913529976831,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Micky D's always on point,4,31988,micky always point
31989,Not friendly enough.,3,Positive,model_pseudo_label,0.922576277174983,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Not friendly enough.,3,31989,not friendly enough
31990,Just do.,4,Negative,model_pseudo_label,0.474036416535606,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Just do.,4,31990,just
31991,Loved the zoo theme,4,Positive,model_pseudo_label,0.4496380445331683,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Loved the zoo theme,4,31991,loved the zoo theme
31992,Not my cup of tea.,1,Neutral,model_pseudo_label,0.471434337396346,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Not my cup of tea.,1,31992,not cup tea
31993,I like the big mac,5,Neutral,model_pseudo_label,0.5080527322625513,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,I like the big mac,5,31993,like the big mac
31994,Clean n fast,4,Positive,model_pseudo_label,0.8990350933590565,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Clean n fast,4,31994,clean fast
31995,Very much cool,4,Positive,model_pseudo_label,0.6276270479240139,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Very much cool,4,31995,very much cool
31997,yall microwave the food,1,Negative,model_pseudo_label,0.6020162931594308,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,yall microwave the food,1,31997,yall microwave the food
31998,Didn't go here,1,Neutral,model_pseudo_label,0.6488322585361704,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Didn't go here,1,31998,did not here
32000,It was nice and clean,4,Positive,model_pseudo_label,0.8304360480657812,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,It was nice and clean,4,32000,was nice and clean
32001,"They""re no help",2,Negative,model_pseudo_label,0.38115954815544,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,"They""re no help",2,32001,they no help
32002,Excellent coffee,5,Positive,model_pseudo_label,0.5212247430573448,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Excellent coffee,5,32002,excellent coffee
32003,Great pok,5,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,Great pok,5,32003,great pok
32004,It's the burger place.,5,Positive,model_pseudo_label,0.4885578319340521,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,It's the burger place.,5,32004,the burger place
32006,Disgusting. Bad service,1,Negative,model_pseudo_label,0.7849289319363794,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,Disgusting. Bad service,1,32006,disgusting bad service
32009,Check your order,3,Neutral,model_pseudo_label,0.4933252094935199,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Check your order,3,32009,check your order
32010,Line is always long,4,Negative,model_pseudo_label,0.7321612821870375,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Line is always long,4,32010,line always long
32011,I like they cheeseburgers,5,Positive,model_pseudo_label,0.4293278776241461,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,I like they cheeseburgers,5,32011,like they cheeseburgers
32012,Sausage biscuit was awesome,5,Positive,model_pseudo_label,0.4342822718880197,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Sausage biscuit was awesome,5,32012,sausage biscuit was awesome
32013,Sick...sick...sick!!! I was sick for two days...,1,Neutral,model_pseudo_label,0.4222441978398838,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Sick...sick...sick!!! I was sick for two days...,1,32013,sick sick sick was sick for two days
32015,It's McDonald's that keeps with headquarters protocol,3,Neutral,model_pseudo_label,0.7156830904818383,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,It's McDonald's that keeps with headquarters protocol,3,32015,that keeps with headquarters protocol
