reviewer_id,store_name,category,store_address,latitude,longitude,rating_count_num,review_time,days_ago,review_clean,rating_num,sentiment,is_autotag
30730,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Waited 20 minutes for food. Unacceptable,1,Negative,False
30731,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"To be honest, one of the best McDonald's. Good service, they're really fast and very friendly.",5,Positive,False
30732,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Enjoyed my visit here next to the hotel. Staff very helpful service was quick and friendly,5,Positive,False
30733,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Please stop frying your fries in beef and do it in vegetable oil like the rest of the world's McDonald's do! The food choice is literally nothing for people who don't eat meat.,1,Negative,False
30734,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Computers were not working, cash only a complete mess. Cashiers do not know how to operate without them.",2,Negative,False
30736,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Very nice there! Food was great. Thank you.,5,Positive,False
30737,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,The food was good and the place altogether was well kept and clean.,4,Positive,False
30738,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,jet express great drivers and good price good timing,5,Positive,False
30739,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,It says 24 hours but they were closed,1,Negative,False
30741,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Clean and the facilty It's completly modern with good chairs and diferent kind of seat,5,Positive,False
30742,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Worst Mcdonalds ever. 20 minute in the drivethru. No cars in front of us. Not even an apology for the delay. Skip thus Mcdonalds,1,Negative,False
30743,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Thank you Frontline hero's for keeping us fed and healthy. Stay safe!,5,Positive,False
30744,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Big place, lots of seating available. Has self service screens to order and pay and an employee takes your order to your table when ready.",4,Positive,False
30745,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Unfortunately the game room was under maintenance when I went,4,Positive,False
30746,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Drive thru open late. I've never had any bad food here.,4,Positive,False
30747,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,No Hot n' Spicys? Employees are not there to assist customers.,1,Negative,False
30748,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Waited 1/2 hour for only a McFlurry. When it came it was wrong. Suppose to have Rolo's in it, but only had chunks of chocolate. I'll never use this McDonald's again.",1,Negative,False
30749,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Used these restaurants for a fast grab and go breakfast.food was good.,4,Positive,False
30750,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,7 years ago,2555.0,I hated this. You only could go through the drive thru. We asked if we could get something and they said no . Then A guy walks up asked for something and They give it to him... wow .. this is utterly ridiculous.,1,Negative,False
30751,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,10 months ago,300.0,Long lines and orders not as asked.,1,Negative,False
30752,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,10 months ago,300.0,Always good for an affordable meal!,3,Neutral,False
30753,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,9 months ago,270.0,Customer service and food well cooked .,5,Positive,False
30754,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,"No inside orders, we walked from our hotel and couldn't order",1,Negative,False
30755,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"Super slow, inattentive to what you order ! Extreme wait time",1,Negative,False
30756,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,The food here was very good abd the service was wonderful.,5,Positive,False
30757,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,It's been about an hour and they are not making any food because the toaster is broken,1,Negative,False
30758,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,7 months ago,210.0,"Not fast food, actually it's slow food.",1,Negative,False
30759,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Really fast drive-tru; love the tird window... nice way to keep the flow going!,5,Positive,False
30760,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,It's very clean and bright. Using the kiosk was fun and easy.,5,Positive,False
30761,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Delicious food and cheap after having a few drinks only thing is wait time is bad,3,Neutral,False
30762,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,It's ok to eat fast food everything is fresh hot and ready to go,5,Positive,False
30763,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Very friendly people clean restaurant live it up well food was great,5,Positive,False
30764,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Inconsistent customer service. Nothing really positive to report.,2,Negative,False
30765,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Very busy but also not very fast,3,Neutral,False
30766,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,Fantastic McDonalds the best in all Orlando. Staff brilliant always happy and efficient especially Miss Betty always smiling and helpful love this place!!,5,Positive,False
30767,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,My credit card was stolen and used there at 430 in the morning and Manager was not helpful at all. From what I read this happens a lot here.,1,Negative,False
30768,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Employees in this McDonald's is very cordial they treat you very nice!,5,Positive,False
30769,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Very nice staff and a great service very quick too.,5,Positive,False
30770,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Busiest McDonald's ever. Plan on 25-30 min to get food.,1,Negative,False
30771,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"Perfect breakfast sandwich using McDonalds app for a deal. Excellent service, food and location.",5,Positive,False
30772,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,The only thing I don't like is how at night they will let you sit in the drive through and just ignore you. Oah well went to Burger King,5,Positive,False
30773,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Despite they lost my mobile order they got it together pretty quickly,5,Positive,False
30774,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Food was good . Staff a little slow . Free refills,4,Positive,False
30775,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Like most any McDonalds, pretty good service, should be a little cleaner and in better repair for 5 stars.",4,Positive,False
30776,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Writing this as I m in the dr,1,Negative,False
30777,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"Unfortunately, for a ""fast food"" restaurant that is in proximity to massive convention hotels, they were very slow and never seemed to be ready for the rush!",3,Neutral,False
30778,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,The fries were cold the meat look like it been staying there very un happy,1,Negative,False
30779,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"I ve been to different McDonald s before but this has to be the worst one so far, customer service is HORRIBLE and the manager is super rude (guy with c",1,Negative,False
30780,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"Nobody is working. Cars lined up in the drive thru, not a soul around. Worst service ever.",1,Negative,False
30781,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,It was great! They had computerized ordering stations and the staff brought you your food,5,Positive,False
30782,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Drive through has issue with distinguishing double and normal hamburger,3,Neutral,False
30783,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Self service system simply does not work when main public is foreign people and kids.,1,Negative,False
30784,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Betty was fantastic. smiling and helping a hurricane worn parent with two active toddlers,4,Positive,False
30785,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 months ago,150.0,So slow,1,Negative,False
30786,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Nicest McDonald's i ever went too keep up the good work,5,Positive,False
30787,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,They were slow and unprepared unfortunately since this location is in a hotel district.,2,Negative,False
30789,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"had a great salad, service was pretty good. It was very busy",5,Positive,False
30790,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Always have my order and it's modifications in a accurate and timely manner.,5,Positive,False
30791,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"nothing worth noting positive or negative, really. ""meh"" service meets some ""freshly made"" fast food",3,Neutral,False
30792,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Didn't enjoy this visit. Girl that took my order was rude, as well as management.",1,Negative,False
30793,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Check your orders... The food was good once correct.,3,Neutral,False
30794,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,This is the only McDonald's in the Orlando area that continue to make McDonald's Southern sweet tea properly,5,Positive,False
30795,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Right across from where I was rooming. Took 20 mins to make a egg mcmuffin. Other food came out fast though,4,Positive,False
30796,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Fast service. Very clean. Dining open 24 hours. Lots of seating.,5,Positive,False
30797,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Terrible 30 minutes in drive thru . Drink was wrong and sandwich was wrong.,1,Negative,False
30798,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Very nice restraurant..there also installed self order kiosks... which was interesting ...,5,Positive,False
30799,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"I waited for an hour forn2 happy meals, horrible service!",1,Negative,False
30800,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,I give ya all a 1 because all McDonald's I went and ordered a cheeseburger thy never come with mayonnaise I couldn't eat it. I'm very disappointed I will be be back to ya all.,1,Negative,False
30801,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,I don't McDonald's but this right here is something very different! Do u hear me? This is not the same food we get in Detroit I assure u,5,Positive,False
30802,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,10 months ago,300.0,"Super slow - in its defense, it was busy.",3,Neutral,False
30803,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"Although there were a lot confusion on the front desk, my order was served.",4,Positive,False
30804,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"Food made wrong, little Spanish guy manager just stares at me won't even help. Took 15 minutes. If you can't handle food at night don't sell it.",1,Negative,False
30805,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Food was great and service was fast.,5,Positive,False
30806,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Ordered some fries along with some other food and thehe food was old and cold. I would never recommend this mcdonalds.,1,Negative,False
30807,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Typical fast food. Fries were great,3,Neutral,False
30808,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Has improved in recent years more like the original all beef mcdonalds now with custom burgers,4,Positive,False
30809,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Nice Ambience. Clean, not so healthy. Good for Occasional quick bite",4,Positive,False
30810,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,"Service not what it should be. Too slow, and the quality keeps dropping.",2,Negative,False
30811,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Great Tourist stop for a McD's. Plenty of seating and its Open 24 hours!,5,Positive,False
30812,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Slow service, cold food, items missing from orders, unfriendly staff, worst Mcdonald experience ever.",1,Negative,False
30813,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,They have the horrible touch screens in the lobby. Quiet slow and inefficient.,1,Negative,False
30814,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,7 years ago,2555.0,"Located on International Dr, close to several hotels. Quick service, the food is the usual. Clean washrooms.",4,Positive,False
30815,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"If I go here daily, they will mess up my easy order 6 times out of 7",1,Negative,False
30816,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"It's a McDonald's, what more can I say. It is though clean with some nice modern furniture. Nice to get a quick bite.",4,Positive,False
30817,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Service was good. Kids love their happy meal.,5,Positive,False
30818,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,11 months ago,330.0,Takes forever just to get one item,1,Negative,False
30819,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,40 minute wait just to get a Carmel sundae!,1,Negative,False
30820,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Is clean but they got confuse with big orders I went with a lot of kids,3,Neutral,False
30821,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Bad, rude, usless stuff. Maybe not everybody but at least 3 ladies herd when i ask about help but no one helped me...",1,Negative,False
30822,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Was very friendly but slow slow service! Understandable though the lady who waited on me was about 96,5,Positive,False
30823,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Don't usually expect great service at a McDonald's, but this last visit was great.",5,Positive,False
30824,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"Service was super slow, food was cold and the burger dry.",1,Negative,False
30825,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Stopped in for a quick snack when driving across the the state. Quick and friendly service.,4,Positive,False
30826,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Big breakfast excellent allways very,4,Positive,False
30827,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,The worst people they dont even look at you when you talk to them specially manger pm today may 4 730 if she is having a bad day dont take it on others,1,Negative,False
30828,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Wow!!!! The food was great it really puts our version in the UK to shame. The staff were great also.,5,Positive,False
30829,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,The double chezburger was great!!! Hot and fast service. Clean and busy place.,4,Positive,False
30830,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"One of the largest McDonald's in the world, as it is ""GI-NORMOUS"". The food is hit or miss though, especially if you go through the drive-thru.",2,Negative,False
30831,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,This has to be the worst McDonald's I've been to. They couldn't even give me a hot sandwich,1,Negative,False
30832,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"Bad food, Elderly lady working there in the mornings is wonderful, shes the only reason I give 3 stars",3,Neutral,False
30833,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,It was okay even though I ordered a big Mac and the bottom bun was actually a middle bun.,3,Neutral,False
30834,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Was warm inside. Eggs were weird. Great service, though.",4,Positive,False
30835,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,They wasn't ready for our convention when you got 500 people out late at night don't think they aren't gonna want food!!,3,Neutral,False
30836,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,I starting not to trust the golden arch period but 90 seconds and fresh cookies issa yes for me #TreatsOnly,5,Positive,False
30837,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"For a quick breakfast in the airport, this one cant be beat. Coffee here always better than Starbucks",5,Positive,False
30838,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"Smooth and when you ask for well done, they deliver",5,Positive,False
30839,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Enjoy my coffee . Chair very comfortable table clean quiet nice atmosphere,5,Positive,False
30840,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Ordered at the kiosk and the food took over 30 minutes to recieve, terrible service. 1/5",1,Negative,False
30841,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,The food takes a little to make but it's was good,3,Neutral,False
30842,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,Worst mcdonalds ive ever visited. I waited twenty minutes for two sausage cheese biscuits at 7am... TRASH,1,Negative,False
30843,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,Pretty decent. 4 stars because of the insane lines and employees just standing around doing nothing.,4,Positive,False
30844,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"It's another cookie cutter just like the rest. Good, polite service, with clean tables though.",3,Neutral,False
30845,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"Good environment, music. Food was ok. Looked like it sat for while.",4,Positive,False
30846,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Always a good restaurant to eat at anytime ! Mc'Di's as i use to cal it since the early 90's. Sand Lake rd with Int'l dr,4,Positive,False
30847,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,The real coke tastes like diet coke. Please clean machines.,3,Neutral,False
30848,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,7 years ago,2555.0,"Valerie as a manager is excellent for her service and her staff, for being busy she still manage to help me with anything i needed.",5,Positive,False
30849,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Nice staff. An old Lady is working there for almost 7 years I am going there,5,Positive,False
30850,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Fast food is called such because you should get it fast, completely unacceptable to wait almost 30 minutes for BREAKFAST",2,Negative,False
30851,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"The pizza was good and the pastas great , had a great time with the family , kid's love it.",5,Positive,False
30852,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Waited an hour for a 10-count meal. Not even joking. A literal hour. Don't go.,1,Negative,False
30853,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Store needs to be shutdown or a change in managers! Waited for an hour to 3 sandwiches without a I,1,Negative,False
30854,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,"Sux BIG D!!!! drive thru took 45 min for a qtr pnder ... Yes I'm a tourist, but dammm",1,Negative,False
30855,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,7 years ago,2555.0,Over priced based on location. Bring your own food if you are traveling from out of town or try somewhere else.,1,Negative,False
30856,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,"Fries are not that straight, but the rest of the food is good.",3,Neutral,False
30857,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,The customer service is not really good....! Need more Organized...!,2,Negative,False
30858,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,2 stars for correct food but rude service smh,2,Negative,False
30859,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Worst drive thru ever. 45 minutes and counting. Do yourself a favor and skip this one.,1,Negative,False
30860,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Very nice place with screen electronic order and table serving option.,4,Positive,False
30861,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Ok but they forgot my bottom is bun on my fish sandwich. I had to ride all the way back,3,Neutral,False
30862,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,They make a great egg and sausage McMuffin with orange juice,5,Positive,False
30863,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"Fresh sandwiches and fries, but they forgot our sauces for our nuggies",4,Positive,False
30864,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"They don't serve all-day breakfast here, but I'll be darned if it wasn't the best McChicken I ever ate.",4,Positive,False
